30343659,NULL,"2006","HIST","ARTS",0
30343709,NULL,"2006","ARCH",NULL,0
30343709,NULL,"2006","ARCH",NULL,0
30343746,NULL,"2006","ES",NULL,0
30343789,NULL,"2006","CLCV",NULL,0
30343791,NULL,"2006","ARCH","POLS",0
30343839,NULL,"2006","PEAC","POLS",0
30343849,NULL,"2006","POLS","SPAN",0
30343896,NULL,"2006","ARCH","ARTS",0
30343926,NULL,"2006","ENG",NULL,0
30343932,NULL,"2006","NEUR",NULL,0
30344071,NULL,"2007","POLS",NULL,0
30344238,NULL,"2006","PSYC",NULL,0
30344286,NULL,"2007","IRPS",NULL,0
30344401,NULL,"2006","ENG",NULL,0
30344410,NULL,"2007","ANTH",NULL,0
30344506,NULL,"2007","NEUR",NULL,0
30344622,NULL,"2006","BIOC",NULL,0
30344783,NULL,"2006","CHEM",NULL,0
30344786,NULL,"2006","ENG",NULL,0
30344890,NULL,"2006","ENG",NULL,0
30344912,NULL,"2006","POLS",NULL,0
30344932,NULL,"2006","AMST","POLS",0
30344943,NULL,"2006","ECON","CHST",0
30344948,NULL,"2006","ENG",NULL,0
30344955,NULL,"2006","ENG","ARTH",0
30344988,NULL,"2006","MAS",NULL,0
30345036,NULL,"2006","PSYC",NULL,0
30345093,NULL,"2007","ENG",NULL,0
30345223,NULL,"2007","BIOC",NULL,0
30345235,NULL,"2007","PEAC",NULL,0
30345321,NULL,"2007","SPAN",NULL,0
30345335,NULL,"2006","FREN","ENG",0
30345591,NULL,"2007","ARTH",NULL,0
30345725,NULL,"2007","PSYC",NULL,0
30345776,NULL,"2007","CHEM",NULL,0
30345931,NULL,"2008","AMST","BISC",0
30345997,NULL,"2006","HIST",NULL,0
30346070,NULL,"2006","CAMS","ENG",0
30346085,NULL,"2007","POLS",NULL,0
30346180,NULL,"2006","BISC",NULL,0
30346203,NULL,"2006","NEUR",NULL,0
30346211,NULL,"2007","POLS",NULL,0
30346258,NULL,"2007","ECON",NULL,0
30346298,NULL,"2007","FREN",NULL,0
30346354,NULL,"2007","POLS","FREN",0
30346359,NULL,"2007","CS",NULL,0
30346542,NULL,"2006","ENG",NULL,0
30346575,NULL,"2006","POLS",NULL,0
30346667,NULL,"2006","ECON",NULL,0
30346709,NULL,"2007","EAS",NULL,0
30346826,NULL,"2007","SPAN","AFR",0
30346933,NULL,"2006","POLS",NULL,0
